ID,Year_Birth,Age,Age_Group,Education,Marital_Status,Income,Income_Group,Kidhome,Teenhome,Total_Kids,Has_Kids,No_Kids,Dt_Customer,Customer_Tenure,Tenure_Group,Recency,Recency_Group,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,Total_Spending,Dominant_Category,Spending_Group,NumDealsPurchases,Deal_Purchase_Category,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,Total_Purchases,Dominant_Channel,NumWebVisitsMonth,Visit_Frequency_Category,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Response,Total_Campaign_Acceptances,Is_Campaign_Responder,Complain
10196,1978,36,Millennials,Bachelor,Married,71427.0,Medium,2,0,2,1,0,2014-03-12,109,0-1 Years,26,<30 Days,212,123,177,15,64,23,614,MntWines,Low,2,No/Low,8,2,8,18,NumWebPurchases,4,Medium,0,0,0,0,0,0,0,0,0
6384,1978,36,Millennials,Bachelor,Divorced,71022.0,Medium,0,1,1,1,0,2014-02-11,138,0-1 Years,30,<30 Days,909,12,278,0,12,242,1453,MntWines,Medium,3,Medium,5,2,11,18,NumStorePurchases,8,High,0,0,1,0,0,0,1,1,0
8029,1988,26,Millennials,Master,Single,90247.0,High,0,0,0,0,1,2014-04-29,61,0-1 Years,27,<30 Days,1184,32,352,21,16,16,1621,MntWines,High,1,No/Low,3,4,7,14,NumStorePurchases,1,Low,1,0,0,1,1,1,4,1,0
968,1968,46,Gen X,Master,Divorced,41335.0,Medium,1,0,1,1,0,2013-12-26,185,0-1 Years,24,<30 Days,112,19,21,16,14,5,187,MntWines,Low,3,Medium,4,1,4,9,NumWebPurchases,7,High,0,0,0,0,0,0,0,0,0
6988,1986,28,Millennials,Bachelor,Married,71952.0,Medium,1,0,1,1,0,2013-01-10,535,1-2 Years,93,>90 Days,656,80,455,52,107,93,1443,MntWines,Medium,2,No/Low,8,4,8,20,NumWebPurchases,4,Medium,0,0,1,0,1,0,2,1,0
4472,1970,44,Gen X,Doctoral,Divorced,35682.0,Low,1,0,1,1,0,2014-06-27,2,0-1 Years,34,30–90 Days,23,0,8,6,2,18,57,MntWines,Low,1,No/Low,1,1,3,5,NumStorePurchases,2,Medium,0,0,0,0,0,0,0,0,0
6991,1951,63,Boomers+,Bachelor,Divorced,43185.0,Medium,0,1,1,1,0,2013-04-10,445,1-2 Years,88,30–90 Days,537,6,42,16,6,30,637,MntWines,Low,2,No/Low,9,3,6,18,NumWebPurchases,8,High,0,0,0,0,0,0,0,0,0
3336,1948,66,Boomers+,Doctoral,Married,66375.0,Medium,0,1,1,1,0,2013-11-21,220,0-1 Years,96,>90 Days,712,0,45,0,0,191,948,MntWines,Low,3,Medium,2,4,5,11,NumStorePurchases,7,High,0,0,1,0,0,0,1,1,0
4301,1971,43,Gen X,Master,Married,35178.0,Low,1,0,1,1,0,2013-01-10,535,1-2 Years,10,<30 Days,23,1,13,2,2,18,59,MntWines,Low,1,No/Low,1,1,2,4,NumStorePurchases,7,High,0,0,1,0,0,1,2,1,0
1940,1986,28,Millennials,Bachelor,Married,25252.0,Low,1,0,1,1,0,2013-07-12,352,0-1 Years,26,<30 Days,1,3,4,2,2,6,18,MntGoldProds,Low,1,No/Low,1,0,2,3,NumStorePurchases,8,High,0,0,0,0,0,0,0,0,0
1272,1965,49,Gen X,Master,Single,55250.0,Medium,0,1,1,1,0,2012-10-21,616,1-2 Years,49,30–90 Days,664,58,83,32,0,66,903,MntWines,Low,4,Medium,7,5,10,22,NumStorePurchases,5,Medium,0,0,0,0,0,0,0,0,0
1388,1975,39,Millennials,Bachelor,Single,33249.0,Low,1,0,1,1,0,2013-02-20,494,1-2 Years,11,<30 Days,6,10,21,19,14,42,112,MntGoldProds,Low,2,No/Low,2,1,3,6,NumStorePurchases,6,High,0,0,0,0,0,0,0,0,0
1044,1953,61,Boomers+,Bachelor,Married,58398.0,Medium,0,0,0,0,1,2013-05-14,411,1-2 Years,44,30–90 Days,299,5,201,21,21,49,596,MntWines,Low,3,Medium,5,4,8,17,NumStorePurchases,4,Medium,0,0,0,0,0,0,0,0,0
6969,1982,32,Millennials,Bachelor,Married,50272.0,Medium,1,0,1,1,0,2013-08-07,326,0-1 Years,75,30–90 Days,99,13,66,43,8,4,233,MntWines,Low,3,Medium,4,1,5,10,NumStorePurchases,7,High,0,0,0,0,0,0,0,0,0
10479,1975,39,Millennials,Doctoral,Married,76618.0,Medium,0,0,0,0,1,2012-12-07,569,1-2 Years,64,30–90 Days,749,40,294,121,160,147,1511,MntWines,High,1,No/Low,3,2,5,10,NumStorePurchases,1,Low,0,0,0,0,0,0,0,0,0
3619,1960,54,Gen X,Master,Divorced,87305.0,High,0,0,0,0,1,2012-09-23,644,1-2 Years,19,<30 Days,345,25,501,63,138,80,1152,MntMeatProducts,Medium,1,No/Low,5,3,8,16,NumStorePurchases,2,Medium,0,0,0,0,1,1,2,1,0
1715,1978,36,Millennials,Bachelor,Married,25851.0,Low,1,0,1,1,0,2013-02-11,503,1-2 Years,45,30–90 Days,9,4,18,7,5,5,48,MntMeatProducts,Low,2,No/Low,2,0,3,5,NumStorePurchases,7,High,0,0,0,0,0,0,0,0,0
10159,1970,44,Gen X,Bachelor,Divorced,58710.0,Medium,0,1,1,1,0,2013-03-31,455,1-2 Years,77,30–90 Days,440,81,368,0,122,174,1185,MntWines,Medium,6,High,11,5,9,25,NumWebPurchases,6,High,0,0,0,0,0,0,0,0,0
1463,1958,56,Boomers+,Bachelor,Single,45160.0,Medium,1,1,2,1,0,2014-03-29,92,0-1 Years,9,<30 Days,8,2,5,3,0,3,21,MntWines,Low,1,No/Low,1,0,2,3,NumStorePurchases,7,High,0,0,0,0,0,0,0,0,0
5114,1965,49,Gen X,Master,Married,74806.0,Medium,0,1,1,1,0,2012-12-19,557,1-2 Years,1,<30 Days,670,9,249,0,28,9,965,MntWines,Low,2,No/Low,5,4,5,14,NumWebPurchases,4,Medium,0,0,0,0,0,0,0,0,0
4990,1954,60,Boomers+,Bachelor,Married,59111.0,Medium,0,0,0,0,1,2013-05-02,423,1-2 Years,90,30–90 Days,524,0,134,28,28,155,869,MntWines,Low,1,No/Low,11,1,8,20,NumWebPurchases,7,High,0,0,0,0,0,0,0,0,0
4329,1984,30,Millennials,Doctoral,Married,18988.0,Low,1,0,1,1,0,2014-05-23,37,0-1 Years,43,30–90 Days,6,0,6,2,1,1,16,MntWines,Low,2,No/Low,1,0,3,4,NumStorePurchases,7,High,0,0,0,0,0,0,0,0,0
10936,1965,49,Gen X,Bachelor,Married,72190.0,Medium,0,0,0,0,1,2013-02-13,501,1-2 Years,79,30–90 Days,597,166,597,172,166,249,1947,MntWines,High,1,No/Low,5,6,4,15,NumCatalogPurchases,3,Medium,0,0,0,0,0,0,0,0,0
4692,1976,38,Millennials,Bachelor,Married,7500.0,Low,1,0,1,1,0,2012-08-01,697,1-2 Years,19,<30 Days,7,0,12,13,7,32,71,MntGoldProds,Low,5,Medium,4,1,2,7,NumWebPurchases,9,High,0,0,1,0,0,1,2,1,0
7212,1966,48,Gen X,Bachelor,Married,44794.0,Medium,0,1,1,1,0,2014-06-08,21,0-1 Years,99,>90 Days,54,0,7,0,0,4,65,MntWines,Low,1,No/Low,2,0,3,5,NumStorePurchases,6,High,0,0,0,0,0,0,0,0,0
6086,1955,59,Boomers+,Bachelor,Married,80395.0,High,0,0,0,0,1,2013-11-23,218,0-1 Years,62,30–90 Days,445,25,706,80,76,48,1380,MntMeatProducts,Medium,1,No/Low,6,5,12,23,NumStorePurchases,2,Medium,1,0,0,0,0,0,1,1,0
437,1976,38,Millennials,Master,Divorced,75012.0,Medium,0,0,0,0,1,2014-01-25,155,0-1 Years,41,30–90 Days,294,142,218,164,58,151,1027,MntWines,Medium,1,No/Low,3,8,11,22,NumStorePurchases,1,Low,0,0,0,0,0,0,0,0,0
11171,1965,49,Gen X,Master,Married,56962.0,Medium,2,1,3,1,0,2013-10-11,261,0-1 Years,60,30–90 Days,292,3,77,10,3,26,411,MntWines,Low,7,High,6,3,5,14,NumWebPurchases,7,High,0,0,0,0,0,0,0,0,0
11101,1991,23,Gen Z-,Bachelor,Married,89891.0,High,0,0,0,0,1,2013-04-15,440,1-2 Years,17,<30 Days,412,22,132,59,28,183,836,MntWines,Low,1,No/Low,11,6,8,25,NumWebPurchases,4,Medium,0,0,0,0,1,0,1,1,0
5329,1949,65,Boomers+,Doctoral,Divorced,35946.0,Low,1,1,2,1,0,2013-09-27,275,0-1 Years,24,<30 Days,8,0,3,0,0,0,11,MntWines,Low,1,No/Low,0,0,3,3,NumStorePurchases,5,Medium,0,0,0,0,0,0,0,0,0
610,1953,61,Boomers+,Doctoral,Married,53593.0,Medium,1,1,2,1,0,2012-08-07,691,1-2 Years,60,30–90 Days,349,4,78,6,0,43,480,MntWines,Low,8,High,7,2,6,15,NumWebPurchases,8,High,0,0,0,0,0,0,0,0,0
9384,1978,36,Millennials,Bachelor,Married,66373.0,Medium,1,1,2,1,0,2013-06-12,382,1-2 Years,57,30–90 Days,328,9,124,12,24,109,606,MntWines,Low,7,High,4,2,10,16,NumStorePurchases,3,Medium,0,0,0,0,0,0,0,0,0
5956,1948,66,Boomers+,Doctoral,Divorced,45072.0,Medium,1,2,3,1,0,2013-10-16,256,0-1 Years,74,30–90 Days,144,2,99,7,2,30,284,MntWines,Low,5,Medium,6,1,4,11,NumWebPurchases,8,High,0,0,0,0,0,0,0,0,0
10430,1973,41,Gen X,Bachelor,Divorced,89694.0,High,1,1,2,1,0,2013-10-09,263,0-1 Years,22,<30 Days,1126,28,211,37,28,42,1472,MntWines,Medium,3,Medium,4,3,4,11,NumWebPurchases,5,Medium,1,0,0,1,1,0,3,1,0
7875,1949,65,Boomers+,Bachelor,Married,72025.0,Medium,0,0,0,0,1,2014-04-29,61,0-1 Years,46,30–90 Days,967,0,617,43,50,0,1677,MntWines,High,1,No/Low,4,8,13,25,NumStorePurchases,2,Medium,1,0,0,1,1,1,4,1,0
7072,1973,41,Gen X,Bachelor,Married,67432.0,Medium,0,1,1,1,0,2013-03-29,457,1-2 Years,69,30–90 Days,432,79,341,177,136,170,1335,MntWines,Medium,2,No/Low,8,5,4,17,NumWebPurchases,4,Medium,0,0,0,0,0,0,0,0,0
6255,1952,62,Boomers+,Master,Married,70545.0,Medium,0,1,1,1,0,2014-06-03,26,0-1 Years,29,<30 Days,138,39,63,55,18,21,334,MntWines,Low,1,No/Low,4,1,7,12,NumStorePurchases,2,Medium,0,0,0,0,0,0,0,0,0
6516,1989,25,Millennials,High School,Married,17487.0,Low,1,0,1,1,0,2013-03-18,468,1-2 Years,37,30–90 Days,0,0,1,7,4,6,18,MntFishProducts,Low,1,No/Low,1,0,2,3,NumStorePurchases,7,High,0,0,0,0,0,0,0,0,0
5564,1969,45,Gen X,Bachelor,Married,62882.0,Medium,0,1,1,1,0,2012-08-09,689,1-2 Years,26,<30 Days,509,133,497,78,24,97,1338,MntWines,Medium,2,No/Low,7,5,6,18,NumWebPurchases,4,Medium,0,0,0,0,0,0,0,0,0
5682,1953,61,Boomers+,Doctoral,Single,64108.0,Medium,0,1,1,1,0,2013-03-23,463,1-2 Years,8,<30 Days,948,10,86,13,21,21,1099,MntWines,Medium,4,Medium,6,9,11,26,NumStorePurchases,5,Medium,0,0,0,0,0,0,0,0,0
7458,1956,58,Boomers+,Master,Married,34941.0,Low,1,1,2,1,0,2013-03-06,480,1-2 Years,26,<30 Days,39,2,25,4,3,24,97,MntWines,Low,2,No/Low,3,0,3,6,NumWebPurchases,8,High,0,0,0,0,0,0,0,0,0
5237,1950,64,Boomers+,Doctoral,Single,48767.0,Medium,1,2,3,1,0,2014-01-01,179,0-1 Years,79,30–90 Days,28,1,21,3,0,10,63,MntWines,Low,3,Medium,2,1,3,6,NumStorePurchases,5,Medium,0,0,0,0,0,0,0,0,0
7761,1978,36,Millennials,Master,Married,38702.0,Low,1,0,1,1,0,2013-08-01,332,0-1 Years,71,30–90 Days,13,11,24,13,8,40,109,MntGoldProds,Low,2,No/Low,3,0,4,7,NumStorePurchases,6,High,0,0,0,0,0,0,0,0,0
5278,1964,50,Gen X,Bachelor,Married,82224.0,High,0,0,0,0,1,2014-01-25,155,0-1 Years,83,30–90 Days,307,26,360,138,31,40,902,MntMeatProducts,Low,1,No/Low,6,9,5,20,NumCatalogPurchases,3,Medium,1,0,0,0,0,0,1,1,0
3560,1952,62,Boomers+,Bachelor,Married,83844.0,High,0,0,0,0,1,2013-05-12,413,1-2 Years,57,30–90 Days,901,31,345,75,31,191,1574,MntWines,High,1,No/Low,4,4,11,19,NumStorePurchases,1,Low,0,0,0,0,1,0,1,1,0
7235,1975,39,Millennials,Master,Married,17003.0,Low,1,0,1,1,0,2013-12-09,202,0-1 Years,37,30–90 Days,2,5,12,4,8,7,38,MntMeatProducts,Low,3,Medium,2,0,4,6,NumStorePurchases,5,Medium,0,0,0,0,0,0,0,0,0
10548,1995,19,Gen Z-,Bachelor,Single,71163.0,Medium,0,0,0,0,1,2014-03-09,112,0-1 Years,30,<30 Days,283,17,372,138,106,44,960,MntMeatProducts,Low,1,No/Low,3,8,12,23,NumStorePurchases,1,Low,0,0,0,0,0,0,0,0,0
2281,1970,44,Gen X,Bachelor,Single,33697.0,Low,1,0,1,1,0,2013-09-15,287,0-1 Years,34,30–90 Days,4,3,7,0,3,11,28,MntGoldProds,Low,1,No/Low,1,0,2,3,NumStorePurchases,7,High,0,0,1,0,0,0,1,1,0
4073,1954,60,Boomers+,Master,Married,63564.0,Medium,0,0,0,0,1,2014-01-29,151,0-1 Years,0,<30 Days,769,80,252,15,34,65,1215,MntWines,Medium,1,No/Low,10,10,7,27,NumWebPurchases,6,High,0,0,1,0,0,1,2,1,0
6974,1972,42,Gen X,Doctoral,Married,83443.0,High,0,0,0,0,1,2013-12-31,180,0-1 Years,89,30–90 Days,518,42,742,55,56,84,1497,MntMeatProducts,Medium,1,No/Low,6,10,5,21,NumCatalogPurchases,2,Medium,0,0,0,0,0,0,0,0,0
7938,1958,56,Boomers+,Doctoral,Married,51518.0,Medium,0,1,1,1,0,2013-10-03,269,0-1 Years,92,>90 Days,350,8,66,17,4,4,449,MntWines,Low,2,No/Low,3,2,10,15,NumStorePurchases,3,Medium,0,0,0,0,0,0,0,0,0
7094,1975,39,Millennials,Bachelor,Divorced,58330.0,Medium,0,1,1,1,0,2013-12-25,186,0-1 Years,87,30–90 Days,445,53,213,104,98,151,1064,MntWines,Medium,1,No/Low,6,4,13,23,NumStorePurchases,4,Medium,0,0,0,0,0,0,0,0,0
3667,1969,45,Gen X,Bachelor,Married,80952.0,High,0,0,0,0,1,2013-02-28,486,1-2 Years,20,<30 Days,778,178,689,41,27,44,1757,MntWines,High,1,No/Low,8,5,11,24,NumStorePurchases,8,High,1,0,0,1,1,1,4,1,0
7723,1979,35,Millennials,Bachelor,Married,75507.0,Medium,0,0,0,0,1,2014-05-02,58,0-1 Years,56,30–90 Days,709,93,374,104,80,80,1440,MntWines,Medium,1,No/Low,8,6,6,20,NumWebPurchases,3,Medium,0,0,0,0,0,0,0,0,0
3870,1978,36,Millennials,Master,Married,63855.0,Medium,0,0,0,0,1,2013-02-09,505,1-2 Years,28,<30 Days,359,35,314,93,116,89,1006,MntWines,Medium,1,No/Low,7,3,13,23,NumStorePurchases,4,Medium,0,0,0,0,0,0,0,0,0
4012,1972,42,Gen X,Doctoral,Married,62220.0,Medium,0,1,1,1,0,2012-08-11,687,1-2 Years,55,30–90 Days,799,12,375,16,12,12,1226,MntWines,Medium,5,Medium,7,6,5,18,NumWebPurchases,6,High,0,0,0,0,0,1,1,1,0
5909,1964,50,Gen X,Bachelor,Married,58512.0,Medium,0,1,1,1,0,2013-09-19,283,0-1 Years,25,<30 Days,895,10,101,13,0,152,1171,MntWines,Medium,5,Medium,3,4,8,15,NumStorePurchases,8,High,0,0,0,0,0,0,0,0,0
10470,1979,35,Millennials,Master,Married,40662.0,Medium,1,0,1,1,0,2013-03-15,471,1-2 Years,0,<30 Days,40,2,23,0,4,23,92,MntWines,Low,2,No/Low,2,1,3,6,NumStorePurchases,4,Medium,0,0,0,0,0,0,0,0,0
6488,1959,55,Boomers+,Doctoral,Married,38829.0,Low,0,1,1,1,0,2014-04-06,84,0-1 Years,86,30–90 Days,76,0,7,0,0,16,99,MntWines,Low,1,No/Low,3,2,2,7,NumWebPurchases,5,Medium,0,0,0,0,0,0,0,0,0
10270,1981,33,Millennials,Master,Married,35523.0,Low,1,0,1,1,0,2013-10-03,269,0-1 Years,8,<30 Days,11,5,22,12,5,11,66,MntMeatProducts,Low,2,No/Low,3,0,3,6,NumWebPurchases,7,High,0,0,0,0,0,0,0,0,0
6887,1967,47,Gen X,Bachelor,Single,79146.0,Medium,1,1,2,1,0,2014-04-24,66,0-1 Years,33,30–90 Days,245,16,223,21,43,16,564,MntWines,Low,2,No/Low,8,1,8,17,NumWebPurchases,6,High,0,0,0,0,0,0,0,0,0
6406,1988,26,Millennials,Master,Married,78285.0,Medium,0,0,0,0,1,2013-10-28,244,0-1 Years,13,<30 Days,647,107,391,175,67,40,1427,MntWines,Medium,1,No/Low,6,4,10,20,NumStorePurchases,3,Medium,0,0,0,0,0,0,0,0,0
7573,1978,36,Millennials,Doctoral,Single,31626.0,Low,1,0,1,1,0,2013-05-10,415,1-2 Years,12,<30 Days,39,1,9,2,1,34,86,MntWines,Low,1,No/Low,2,1,2,5,NumWebPurchases,7,High,0,0,1,0,0,1,2,1,0
4508,1952,62,Boomers+,Bachelor,Single,75127.0,Medium,0,0,0,0,1,2014-05-22,38,0-1 Years,92,>90 Days,203,35,305,46,17,227,833,MntMeatProducts,Low,1,No/Low,2,11,5,18,NumCatalogPurchases,1,Low,0,0,0,0,0,0,0,0,0
221,1955,59,Boomers+,Bachelor,Married,48726.0,Medium,0,1,1,1,0,2013-04-27,428,1-2 Years,90,30–90 Days,138,3,38,4,0,59,242,MntWines,Low,3,Medium,3,2,4,9,NumStorePurchases,6,High,0,0,0,0,0,0,0,0,0
5331,1977,37,Millennials,Bachelor,Married,74985.0,Medium,0,0,0,0,1,2012-09-11,656,1-2 Years,8,<30 Days,587,51,898,247,0,86,1869,MntMeatProducts,High,1,No/Low,3,6,7,16,NumStorePurchases,2,Medium,0,0,0,0,0,0,0,0,0
1911,1987,27,Millennials,Bachelor,Married,67430.0,Medium,0,0,0,0,1,2012-09-05,662,1-2 Years,6,<30 Days,595,97,291,127,133,121,1364,MntWines,Medium,1,No/Low,11,5,12,28,NumStorePurchases,6,High,0,0,0,0,0,0,0,0,0
20,1965,49,Gen X,Master,Married,46891.0,Medium,0,1,1,1,0,2013-09-01,301,0-1 Years,91,>90 Days,43,12,23,29,15,61,183,MntGoldProds,Low,1,No/Low,2,1,4,7,NumStorePurchases,4,Medium,0,0,0,0,0,0,0,0,0
8786,1956,58,Boomers+,Master,Married,62058.0,Medium,0,1,1,1,0,2013-05-26,399,1-2 Years,52,30–90 Days,301,7,74,10,0,58,450,MntWines,Low,4,Medium,6,1,7,14,NumStorePurchases,6,High,0,0,0,0,0,0,0,0,0
10582,1979,35,Millennials,Bachelor,Married,72063.0,Medium,0,1,1,1,0,2013-07-03,361,0-1 Years,3,<30 Days,180,32,348,76,32,90,758,MntMeatProducts,Low,2,No/Low,5,2,12,19,NumStorePurchases,2,Medium,0,0,0,0,0,0,0,0,0
1915,1951,63,Boomers+,Doctoral,Married,78939.0,Medium,0,0,0,0,1,2013-12-12,199,0-1 Years,57,30–90 Days,794,115,243,150,0,205,1507,MntWines,High,1,No/Low,8,5,6,19,NumWebPurchases,3,Medium,0,0,0,0,0,0,0,0,0
8897,1965,49,Gen X,Bachelor,Single,42720.0,Medium,1,1,2,1,0,2013-04-24,431,1-2 Years,9,<30 Days,392,5,91,28,26,112,654,MntWines,Low,8,High,7,3,7,17,NumWebPurchases,8,High,0,0,0,0,0,1,1,1,0
2371,1972,42,Gen X,Bachelor,Married,33622.0,Low,1,1,2,1,0,2013-04-13,442,1-2 Years,22,<30 Days,39,1,22,3,4,12,81,MntWines,Low,3,Medium,2,0,4,6,NumStorePurchases,7,High,0,0,0,0,0,0,0,0,0
4303,1957,57,Boomers+,Doctoral,Married,6835.0,Low,0,1,1,1,0,2012-12-08,568,1-2 Years,76,30–90 Days,107,2,12,2,2,12,137,MntWines,Low,0,No/Low,0,0,1,1,NumStorePurchases,20,High,0,0,0,0,0,0,0,0,0
6825,1953,61,Boomers+,Bachelor,Married,41452.0,Medium,1,1,2,1,0,2013-03-06,480,1-2 Years,86,30–90 Days,13,0,3,0,0,0,16,MntWines,Low,1,No/Low,1,0,2,3,NumStorePurchases,7,High,0,0,0,0,0,0,0,0,0
1072,1965,49,Gen X,Doctoral,Single,40760.0,Medium,0,1,1,1,0,2013-08-30,303,0-1 Years,64,30–90 Days,70,0,17,0,0,6,93,MntWines,Low,2,No/Low,2,1,3,6,NumStorePurchases,6,High,0,0,0,0,0,0,0,0,0
4964,1958,56,Boomers+,Doctoral,Married,74250.0,Medium,0,0,0,0,1,2014-01-26,154,0-1 Years,90,30–90 Days,680,11,392,75,0,0,1158,MntWines,Medium,1,No/Low,2,11,4,17,NumCatalogPurchases,1,Low,0,0,0,0,0,0,0,0,0
2461,1955,59,Boomers+,Master,Single,51124.0,Medium,1,1,2,1,0,2013-12-18,193,0-1 Years,79,30–90 Days,26,1,11,0,1,4,43,MntWines,Low,2,No/Low,1,0,3,4,NumStorePurchases,3,Medium,0,0,0,0,0,0,0,0,0
10736,1971,43,Gen X,Bachelor,Single,72258.0,Medium,0,1,1,1,0,2013-09-12,290,0-1 Years,28,<30 Days,522,0,522,227,120,134,1525,MntWines,High,2,No/Low,6,9,5,20,NumCatalogPurchases,2,Medium,0,0,0,0,0,0,0,0,0
3194,1974,40,Gen X,Doctoral,Single,71466.0,Medium,0,0,0,0,1,2014-04-05,85,0-1 Years,86,30–90 Days,412,12,546,78,182,0,1230,MntMeatProducts,Medium,1,No/Low,4,4,10,18,NumStorePurchases,1,Low,0,0,0,0,0,0,0,0,0
10839,1976,38,Millennials,Bachelor,Married,36283.0,Low,1,1,2,1,0,2014-04-14,76,0-1 Years,42,30–90 Days,6,5,5,8,0,5,29,MntFishProducts,Low,2,No/Low,1,0,3,4,NumStorePurchases,4,Medium,0,0,0,0,0,0,0,0,0
49,1970,44,Gen X,Bachelor,Single,20587.0,Low,1,0,1,1,0,2014-05-11,49,0-1 Years,39,30–90 Days,2,3,6,4,1,9,25,MntGoldProds,Low,1,No/Low,1,1,2,4,NumStorePurchases,7,High,0,0,0,0,0,0,0,0,0
4290,1972,42,Gen X,Bachelor,Married,30467.0,Low,1,0,1,1,0,2014-03-19,102,0-1 Years,8,<30 Days,1,3,8,2,5,5,24,MntMeatProducts,Low,1,No/Low,1,0,2,3,NumStorePurchases,7,High,0,0,0,0,0,0,0,0,0
10219,1972,42,Gen X,Bachelor,Married,31590.0,Low,1,0,1,1,0,2013-06-18,376,1-2 Years,40,30–90 Days,6,2,15,6,6,3,38,MntMeatProducts,Low,1,No/Low,1,0,3,4,NumStorePurchases,8,High,0,0,0,0,0,0,0,0,0
4211,1986,28,Millennials,High School,Married,20425.0,Low,1,0,1,1,0,2012-10-29,608,1-2 Years,5,<30 Days,4,12,5,3,16,17,57,MntGoldProds,Low,2,No/Low,2,0,3,5,NumStorePurchases,7,High,0,0,0,0,0,0,0,0,0
1135,1960,54,Gen X,Master,Married,17144.0,Low,1,1,2,1,0,2014-02-15,134,0-1 Years,96,>90 Days,18,2,19,0,2,6,47,MntMeatProducts,Low,5,Medium,3,0,4,7,NumStorePurchases,7,High,0,0,0,0,0,0,0,0,0
6299,1968,46,Gen X,Doctoral,Divorced,42564.0,Medium,0,1,1,1,0,2013-01-02,543,1-2 Years,28,<30 Days,324,48,186,39,18,198,813,MntWines,Low,6,High,6,8,4,18,NumCatalogPurchases,7,High,0,0,1,0,0,1,2,1,0
10846,1978,36,Millennials,Master,Married,43783.0,Medium,1,0,1,1,0,2014-05-29,31,0-1 Years,22,<30 Days,327,9,125,25,4,139,629,MntWines,Low,6,High,7,1,8,16,NumStorePurchases,7,High,0,0,1,0,0,0,1,1,0
347,1976,38,Millennials,Bachelor,Divorced,40780.0,Medium,0,1,1,1,0,2012-09-08,659,1-2 Years,30,<30 Days,229,27,71,13,3,34,377,MntWines,Low,4,Medium,7,1,5,13,NumWebPurchases,9,High,0,0,0,0,0,0,0,0,0
6543,1945,69,Boomers+,Master,Married,62847.0,Medium,0,0,0,0,1,2013-01-15,530,1-2 Years,45,30–90 Days,521,168,706,80,76,61,1612,MntMeatProducts,High,1,No/Low,3,6,4,13,NumCatalogPurchases,2,Medium,0,0,0,0,0,0,0,0,0
10446,1957,57,Boomers+,Doctoral,Married,82017.0,High,0,0,0,0,1,2012-11-07,599,1-2 Years,58,30–90 Days,184,23,446,30,23,23,729,MntMeatProducts,Low,1,No/Low,5,4,7,16,NumStorePurchases,2,Medium,1,0,0,1,1,1,4,1,0
3479,1950,64,Boomers+,Bachelor,Single,16813.0,Low,0,0,0,0,1,2013-07-19,345,0-1 Years,49,30–90 Days,4,8,11,12,2,13,50,MntGoldProds,Low,1,No/Low,2,0,3,5,NumStorePurchases,7,High,0,0,1,0,0,0,1,1,0
11075,1978,36,Millennials,Bachelor,Married,51267.0,Medium,1,1,2,1,0,2013-10-29,243,0-1 Years,37,30–90 Days,183,2,64,7,2,12,270,MntWines,Low,4,Medium,3,3,5,11,NumStorePurchases,4,Medium,0,0,0,0,0,0,0,0,0
4442,1961,53,Gen X,Bachelor,Single,46524.0,Medium,0,1,1,1,0,2013-04-05,450,1-2 Years,70,30–90 Days,31,19,35,26,14,52,177,MntGoldProds,Low,2,No/Low,1,1,5,7,NumStorePurchases,3,Medium,0,0,0,0,0,0,0,0,0
199,1962,52,Gen X,Master,Single,45183.0,Medium,0,0,0,0,1,2013-01-20,525,1-2 Years,33,30–90 Days,219,3,60,12,9,12,315,MntWines,Low,1,No/Low,4,1,7,12,NumStorePurchases,7,High,0,0,0,1,0,0,1,1,0
6722,1954,60,Boomers+,Doctoral,Married,70421.0,Medium,0,1,1,1,0,2014-06-28,1,0-1 Years,98,>90 Days,479,28,136,75,14,35,767,MntWines,Low,3,Medium,10,3,7,20,NumWebPurchases,6,High,0,0,0,0,0,0,0,0,0
796,1965,49,Gen X,Master,Divorced,60161.0,Medium,0,1,1,1,0,2012-10-23,614,1-2 Years,17,<30 Days,584,44,212,46,8,177,1071,MntWines,Medium,3,Medium,11,4,8,23,NumWebPurchases,8,High,0,0,0,0,0,0,0,0,0
3749,1973,41,Gen X,Bachelor,Married,73926.0,Medium,0,0,0,0,1,2013-03-02,484,1-2 Years,54,30–90 Days,627,91,597,159,91,15,1580,MntWines,High,1,No/Low,6,5,12,23,NumStorePurchases,3,Medium,0,0,0,0,0,0,0,0,0
8523,1968,46,Gen X,Bachelor,Married,19329.0,Low,1,0,1,1,0,2013-12-14,197,0-1 Years,39,30–90 Days,24,1,16,12,2,5,60,MntWines,Low,3,Medium,4,0,3,7,NumWebPurchases,8,High,0,0,0,0,0,0,0,0,0
310,1970,44,Gen X,Master,Married,61872.0,Medium,0,1,1,1,0,2013-12-13,198,0-1 Years,81,30–90 Days,330,5,159,36,27,16,573,MntWines,Low,4,Medium,4,4,9,17,NumStorePurchases,4,Medium,0,0,0,0,0,0,0,0,0
8629,1956,58,Boomers+,Bachelor,Divorced,46984.0,Medium,1,1,2,1,0,2013-03-26,460,1-2 Years,71,30–90 Days,19,1,10,2,1,8,41,MntWines,Low,1,No/Low,1,0,3,4,NumStorePurchases,5,Medium,0,0,0,0,0,0,0,0,0
